Nazwa,ID,Fabryka,Pakowanie,Waga Paczki,Waga Jednostki,Cena katalogowa,Cena zakupu,Cena Detal Fabryka,Cena Detal Plac,Cena Wykonawcy Fabryka,Cena Wykonawcy Plac,Cena Hurt Fabryka,Cena Hurt Plac,Czy Kurier,Cena Kurier,Towar Niedostępny,Przewidywany czas dostępnosci,Uwagi,Sprzedaz jednostkowa,Szerokosc,Na Promocji,Na Palecie,Czy Koszt Sprzedazy,wpid
"Obrzeże Endo - grafitowy",18161,POLBRUK,44,1.12,0.025454545454545,14.76,9.84,12.5,13.5,12,13,11,12,,0,,2021-12-23 00:00:00,,1,0,,1,,6730
"Obrzeże Endo - szary",18162,POLBRUK,44,1.12,0.025454545454545,14.02,8.733,11.5,12.5,10.5,11.5,10,11,,0,,2021-12-23 00:00:00,,1,0,,1,,6731
"Nostalite Prima - galia",18163,POLBRUK,11.4,1.5,0.13157894736842,81.18,42.435,53.5,56,50.5,53,47,49.5,,0,,2021-12-23 00:00:00,,1.14,0,,1,1,6734
"Carmino - gładka, brązowy",18164,POLBRUK,9.86,1.3,0.13184584178499,67.9,33.21,42,45,40,43,37,40,,0,,2021-12-23 00:00:00,,0.986,0,,1,1,6740
"Carmino - gładka, grafitowy",18165,POLBRUK,9.86,1.3,0.13184584178499,67.9,33.21,42,45,40,43,37,40,,0,,2021-12-23 00:00:00,,0.986,0,,1,1,6742
"Carmino - gładka, hawaii",18166,POLBRUK,9.86,1.3,0.13184584178499,81.18,42.435,53.5,56.5,50.5,53.5,47,50,,0,,2021-12-23 00:00:00,,0.986,0,,1,1,6743
"Carmino - gładka, latte",18167,POLBRUK,9.86,1.3,0.13184584178499,81.18,42.435,53.5,56.5,50.5,53.5,47,50,,0,,2021-12-23 00:00:00,,0.986,0,,1,1,6745
"Carmino - gładka, szary",18168,POLBRUK,9.86,1.3,0.13184584178499,63.47,30.75,39,42,37,40,34,37,,0,,2021-12-23 00:00:00,,0.986,0,,1,1,6746
"Carmino - postarzana, grafitowy",18169,POLBRUK,9.86,1.3,0.13184584178499,103.32,55.35,70,73,66,69,61,64,,0,,2021-12-23 00:00:00,,0.986,0,,1,1,6750
"Carmino - postarzana, hawaii",18170,POLBRUK,9.86,1.3,0.13184584178499,103.32,55.35,70,73,66,69,61,64,,0,,2021-12-23 00:00:00,,0.986,0,,1,1,6751
"Carmino - postarzana, latte",18171,POLBRUK,9.86,1.3,0.13184584178499,103.32,55.35,70,73,66,69,61,64,,0,,2021-12-23 00:00:00,,0.986,0,,1,1,6753
"Obrzeże trawnikowe 6x20x100 cm - brązowy",18172,POLBRUK,56,1.53,0.027321428571429,19.93,9.348,12,12.5,11.5,12,10.5,11,,0,,2021-12-23 00:00:00,,1,0,,1,,6756
"Obrzeże trawnikowe 6x20x100 cm - czerwony",18173,POLBRUK,56,1.53,0.027321428571429,19.93,9.348,12,12.5,11.5,12,10.5,11,,0,,2021-12-23 00:00:00,,1,0,,1,,6757
"Obrzeże trawnikowe 6x20x100 cm - grafitowy",18174,POLBRUK,56,1.53,0.027321428571429,19.93,9.348,12,12.5,11.5,12,10.5,11,,0,,2021-12-23 00:00:00,,1,0,,1,,6758
"Obrzeże trawnikowe 6x20x100 cm - szary",18175,POLBRUK,56,1.53,0.027321428571429,14.51,7.503,9.5,10,9,9.5,8.5,9,,0,,2021-12-23 00:00:00,,1,0,,1,,6759
"Aura Polbruk - dim",18176,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,1,6765
"Tetka 8cm",18177,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,1,6771
"Tetka 8cm - czerwony, faza",18178,POLBRUK,8.51,1.51,0.17743830787309,76.79,32.718,41.5,45,39,42.5,36,39.5,,0,,2021-12-23 00:00:00,,1.06375,0,,1,1,6772
"Tetka 8cm - grafitowy, faza",18179,POLBRUK,8.51,1.51,0.17743830787309,76.79,32.718,41.5,45,39,42.5,36,39.5,,0,,2021-12-23 00:00:00,,1.06375,0,,1,1,6773
"Tetka 8cm - szary, faza",18180,POLBRUK,8.51,1.51,0.17743830787309,70.85,30.258,38.5,42,36.5,40,33.5,37,,0,,2021-12-23 00:00:00,,1.06375,0,,1,1,6774
"Tetka 8cm - czerwony, brak fazy",18181,POLBRUK,8.51,1.51,0.17743830787309,76.79,32.718,41.5,45,39,42.5,36,39.5,,0,,2021-12-23 00:00:00,,1.06375,0,,1,1,6775
"Tetka 8cm - grafitowy, brak fazy",18182,POLBRUK,8.51,1.51,0.17743830787309,76.79,32.718,41.5,45,39,42.5,36,39.5,,0,,2021-12-23 00:00:00,,1.06375,0,,1,1,6776
"Tetka 8cm - szary, brak fazy",18183,POLBRUK,8.51,1.51,0.17743830787309,70.85,30.258,38.5,42,36.5,40,33.5,37,,0,,2021-12-23 00:00:00,,1.06375,0,,1,1,6777
"Petra - alpen",18184,POLBRUK,6.97,1.23,0.17647058823529,90.04,47.97,60.5,64.5,57.5,61.5,53,57,,0,,2021-12-23 00:00:00,,0.87125,0,,1,1,6781
"Petra - onyx",18185,POLBRUK,6.97,1.23,0.17647058823529,90.04,47.97,60.5,64.5,57.5,61.5,53,57,,0,,2021-12-23 00:00:00,,0.87125,0,,1,1,6782
"Petra - sahara",18186,POLBRUK,6.97,1.23,0.17647058823529,90.04,47.97,60.5,64.5,57.5,61.5,53,57,,0,,2021-12-23 00:00:00,,0.87125,0,,1,1,6783
"Prostokąt Polbruk 4cm - czerwony",18187,POLBRUK,17.28,1.54,0.08912037037037,54.61,29.52,37.5,39.5,35.5,37.5,32.5,34.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6784
"Prostokąt Polbruk 4cm - grafitowy",18188,POLBRUK,17.28,1.54,0.08912037037037,54.61,29.52,37.5,39.5,35.5,37.5,32.5,34.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6785
"Prostokąt Polbruk 4cm - oliwkowy",18189,POLBRUK,17.28,1.54,0.08912037037037,54.61,29.52,37.5,39.5,35.5,37.5,32.5,34.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6786
"Prostokąt Polbruk 4cm - szary",18190,POLBRUK,17.28,1.54,0.08912037037037,50.18,27.06,34.5,36.5,32.5,34.5,30,32,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6787
"Prostokąt 6cm",18191,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,1,6792
"Prostokąt 6cm - czerwony",18192,POLBRUK,10.8,1.42,0.13148148148148,66.42,29.52,37.5,40,35.5,38,32.5,35,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6793
"Prostokąt 6cm - grafitowy",18193,POLBRUK,10.8,1.42,0.13148148148148,66.42,29.52,37.5,40,35.5,38,32.5,35,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6794
"Prostokąt 6cm - oliwkowy",18194,POLBRUK,10.8,1.42,0.13148148148148,66.42,29.52,37.5,40,35.5,38,32.5,35,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6795
"Prostokąt 6cm - szary",18195,POLBRUK,10.8,1.42,0.13148148148148,61.99,28.29,36,38.5,34,36.5,31.5,34,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6796
"Granito - grafitowy",18196,POLBRUK,11.21,1.48,0.13202497769848,67.9,33.21,42,44.5,40,42.5,37,39.5,,0,,2021-12-23 00:00:00,,1.121,0,,1,1,6798
"Granito - hawaii",18197,POLBRUK,11.21,1.48,0.13202497769848,81.18,42.435,53.5,56,50.5,53,47,49.5,,0,,2021-12-23 00:00:00,,1.121,0,,1,1,6799
"Granito - latte",18198,POLBRUK,11.21,1.48,0.13202497769848,81.18,42.435,53.5,56,50.5,53,47,49.5,,0,,2021-12-23 00:00:00,,1.121,0,,1,1,6801
"Granito - szary",18199,POLBRUK,11.21,1.48,0.13202497769848,63.47,30.75,39,41.5,37,39.5,34,36.5,,0,,2021-12-23 00:00:00,,1.121,0,,1,1,6802
"Płytka chodnikowa 35x35x5 - szary",18200,POLBRUK,126,1.84,0.014603174603175,6.64,4.059,5.5,6,5,5.5,4.5,5,,0,,2021-12-23 00:00:00,,7.875,0,,1,1,6836
"Płytka chodnikowa 35x35x5 - grafitowy",18201,POLBRUK,126,1.84,0.014603174603175,7.38,4.305,5.5,6,5.5,6,5,5.5,,0,,2021-12-23 00:00:00,,7.875,0,,1,1,6837
"Płytka chodnikowa 35x35x5 - czerwony",18202,POLBRUK,126,1.84,0.014603174603175,7.38,4.305,5.5,6,5.5,6,5,5.5,,0,,2021-12-23 00:00:00,,7.875,0,,1,1,6838
"Płytka chodnikowa 35x35x5 - grafitowy płukany",18203,POLBRUK,126,1.84,0.014603174603175,8.86,5.166,7,7.5,6.5,7,6,6.5,,0,,2021-12-23 00:00:00,,7.875,0,,1,1,6841
"Płytka chodnikowa 35x35x5 - szary płukany",18204,POLBRUK,126,1.84,0.014603174603175,8.86,5.166,7,7.5,6.5,7,6,6.5,,0,,2021-12-23 00:00:00,,7.875,0,,1,1,6842
"Napoli 6cm - grafitowy płukany",18205,POLBRUK,10,1.32,0.132,97.42,46.494,59,62,55.5,58.5,51.5,54.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,6846
"Napoli 6cm - szary płukany",18206,POLBRUK,10,1.32,0.132,97.42,46.494,59,62,55.5,58.5,51.5,54.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,6847
"Napoli 6cm - nerino",18207,POLBRUK,10,1.32,0.132,81.18,42.435,53.5,56.5,50.5,53.5,47,50,,0,,2021-12-23 00:00:00,,1,0,,1,1,6848
"Napoli 6cm - szary",18208,POLBRUK,10,1.32,0.132,63.47,30.75,39,42,37,40,34,37,,0,,2021-12-23 00:00:00,,1,0,,1,1,6849
"Napoli 6cm - grafitowy",18209,POLBRUK,10,1.32,0.132,67.9,33.21,42,45,40,43,37,40,,0,,2022-02-26 00:00:00,,1,0,1,1,1,6850
"Trento - żółty płukany",18210,POLBRUK,10.8,1.42,0.13148148148148,97.42,46.494,59,61.5,55.5,58,51.5,54,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6851
"Trento - szary płukany",18211,POLBRUK,10.8,1.42,0.13148148148148,97.42,46.494,59,61.5,55.5,58,51.5,54,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6852
"Trento - grafitowy płukany",18212,POLBRUK,10.8,1.42,0.13148148148148,97.42,46.494,59,61.5,55.5,58,51.5,54,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6853
"Trento - brązowy płukany",18213,POLBRUK,10.8,1.42,0.13148148148148,97.42,46.494,59,61.5,55.5,58,51.5,54,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6854
"Trento - brązowy",18214,POLBRUK,10.8,1.42,0.13148148148148,67.9,33.21,42,44.5,40,42.5,37,39.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6855
"Trento - grafitowy",18215,POLBRUK,10.8,1.42,0.13148148148148,67.9,33.21,42,44.5,40,42.5,37,39.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6856
"Trento - szary",18216,POLBRUK,10.8,1.42,0.13148148148148,63.47,30.75,39,41.5,37,39.5,34,36.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6857
"Trento - nerino",18217,POLBRUK,10.8,1.42,0.13148148148148,81.18,42.435,53.5,56,50.5,53,47,49.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6858
"Trento - hawaii",18218,POLBRUK,10.8,1.42,0.13148148148148,81.18,42.435,53.5,56,50.5,53,47,49.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,6859
"Obrzeże Modern - brązowy",18219,POLBRUK,24,1.01,0.042083333333333,28.04,15.99,20.5,22,19.5,21,18,19.5,,0,,2021-12-23 00:00:00,,1,0,,1,,6864
"Obrzeże Modern - grafitowy",18220,POLBRUK,24,1.01,0.042083333333333,28.04,15.99,20.5,22,19.5,21,18,19.5,,0,,2021-12-23 00:00:00,,1,0,,1,,6865
"Obrzeże Modern - stalowy",18221,POLBRUK,24,1.01,0.042083333333333,28.04,15.99,20.5,22,19.5,21,18,19.5,,0,,2021-12-23 00:00:00,,1,0,,1,,6866
"Nostalite 6cm - brązowy",18222,POLBRUK,11.4,1.5,0.13157894736842,67.9,33.21,42,44.5,40,42.5,37,39.5,,0,,2021-12-23 00:00:00,,1.14,0,,1,1,6875
"Nostalite 6cm - czerwony",18223,POLBRUK,11.4,1.5,0.13157894736842,67.9,33.21,42,44.5,40,42.5,37,39.5,,0,,2021-12-23 00:00:00,,1.14,0,,1,1,6876
"Nostalite 6cm - grafitowy",18224,POLBRUK,11.4,1.5,0.13157894736842,67.9,33.21,42,44.5,40,42.5,37,39.5,,0,,2021-12-23 00:00:00,,1.14,0,,1,1,6877
"Nostalite 6cm - szary",18225,POLBRUK,11.4,1.5,0.13157894736842,63.47,30.75,39,41.5,37,39.5,34,36.5,,0,,2021-12-23 00:00:00,,1.14,0,,1,1,6878
"Nostalite 6cm - żółty",18226,POLBRUK,11.4,1.5,0.13157894736842,67.9,33.21,42,44.5,40,42.5,37,39.5,,0,,2021-12-23 00:00:00,,1.14,0,,1,1,6879
"Nostalite 4cm",18227,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,1,6881
"Nostalite 4cm - czerwony",18228,POLBRUK,18.24,1.63,0.089364035087719,53.63,29.52,37.5,39,35.5,37,32.5,34,,0,,2021-12-23 00:00:00,,1.14,0,,1,1,6883
"Nostalite 4cm - grafitowy",18229,POLBRUK,18.24,1.63,0.089364035087719,53.63,29.52,37.5,39,35.5,37,32.5,34,,0,,2021-12-23 00:00:00,,1.14,0,,1,1,6884
"Nostalite 4cm - szary",18230,POLBRUK,18.24,1.63,0.089364035087719,51.54,27.06,34.5,36,32.5,34,30,31.5,,0,,2021-12-23 00:00:00,,1.14,0,,1,1,6885
"Nostalite 4cm - żółty",18231,POLBRUK,18.24,1.63,0.089364035087719,53.63,29.52,37.5,39,35.5,37,32.5,34,,0,,2021-12-23 00:00:00,,1.14,0,,1,1,6886
"Palisada Ring 25cm - brązowy utwardzany",18232,POLBRUK,112,0.58,0.0051785714285714,5.78,3.69,5,5.5,4.5,5,4.5,5,,0,,2021-12-23 00:00:00,,1,0,,1,,6892
"Palisada Ring 25cm - czerwony utwardzany",18233,POLBRUK,112,0.58,0.0051785714285714,5.78,3.69,5,5.5,4.5,5,4.5,5,,0,,2021-12-23 00:00:00,,1,0,,1,,6893
"Palisada Ring 25cm - grafitowy utwardzany",18234,POLBRUK,112,0.58,0.0051785714285714,5.78,3.69,5,5.5,4.5,5,4.5,5,,0,,2021-12-23 00:00:00,,1,0,,1,,6894
"Palisada Ring 25cm - szary utwardzany",18235,POLBRUK,112,0.58,0.0051785714285714,4.43,2.706,3.5,4,3.5,4,3,3.5,,0,,2021-12-23 00:00:00,,1,0,,1,,6895
"Palisada Ring 40cm",18236,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,6897
"Palisada Ring 40cm - brązowy utwardzany",18237,POLBRUK,42,0.36,0.0085714285714286,9.59,5.658,7.5,8.5,7,8,6.5,7.5,,0,,2021-12-23 00:00:00,,1,0,,1,,6898
"Palisada Ring 40cm - grafitowy utwardzany",18238,POLBRUK,42,0.36,0.0085714285714286,9.59,5.658,7.5,8.5,7,8,6.5,7.5,,0,,2021-12-23 00:00:00,,1,0,,1,,6900
"Palisada Ring 40cm - szary utwardzany",18239,POLBRUK,42,0.36,0.0085714285714286,7.38,4.305,5.5,6.5,5.5,6.5,5,6,,0,,2021-12-23 00:00:00,,1,0,,1,,6901
"Palisada Zen 30cm - brązowy utwardzany",18240,POLBRUK,35,0.43,0.012285714285714,0,7.5276,10,11,10,11,8,9,,0,,2021-12-23 00:00:00,,1,0,,1,,6911
"Palisada Zen 30cm - czerwony utwardzany",18241,POLBRUK,35,0.43,0.012285714285714,0,7.5276,10,11,10,11,8,9,,0,,2021-12-23 00:00:00,,1,0,,1,,6905
"Palisada Zen 30cm - grafitowy utwardzany",18242,POLBRUK,35,0.43,0.012285714285714,0,7.5276,10,11,10,11,8,9,,0,,2021-12-23 00:00:00,,1,0,,1,,6913
"Palisada Zen 30cm - szary utwardzany",18243,POLBRUK,35,0.43,0.012285714285714,0,5.0184,7,8,6.5,7.5,5.5,6.5,,0,,2021-12-23 00:00:00,,1,0,,1,,6914
"Palisada Zen 30cm",18244,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,6910
"Palisada Zen 30cm - brązowy utwardzany",18245,POLBRUK,35,0.43,0.012285714285714,0,0,10,11,10,11,0,1,,0,,2021-12-23 00:00:00,,1,0,,1,,6911
"Palisada Zen 30cm - grafitowy utwardzany",18246,POLBRUK,35,0.43,0.012285714285714,0,0,10,11,10,11,0,1,,0,,2021-12-23 00:00:00,,1,0,,1,,6913
"Palisada Zen 30cm - szary utwardzany",18247,POLBRUK,35,0.43,0.012285714285714,0,0,7,8,6.5,7.5,0,1,,0,,2021-12-23 00:00:00,,1,0,,1,,6914
"Palisada Łamana 8x8x30 - grafit łamany",18248,POLBRUK,320,1.4,0.004375,8.86,5.535,7,7.5,7,7.5,6.5,7,,0,,2021-12-23 00:00:00,,320,0,,1,,6949
"Palisada Łamana 8x8x30 - paloma łamany",18249,POLBRUK,320,1.4,0.004375,8.86,5.535,7,7.5,7,7.5,6.5,7,,0,,2021-12-23 00:00:00,,320,0,,1,,6950
"Palisada Łamana 8x8x30 - piaskowy łamany",18250,POLBRUK,320,1.4,0.004375,8.86,5.535,7,7.5,7,7.5,6.5,7,,0,,2021-12-23 00:00:00,,320,0,,1,,6951
"Palisada Łamana 8x8x50",18251,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,6952
"Palisada Łamana 8x8x50 - grafit łamany",18252,POLBRUK,192,1.4,0.0072916666666667,13.28,10.947,14,14.5,13.5,14,12.5,13,,0,,2021-12-23 00:00:00,,192,0,,1,,6953
"Palisada Łamana 8x8x50 - paloma łamany",18253,POLBRUK,192,1.4,0.0072916666666667,13.28,10.947,14,14.5,13.5,14,12.5,13,,0,,2021-12-23 00:00:00,,192,0,,1,,6954
"Palisada Łamana 8x8x50 - piaskowy łamany",18254,POLBRUK,192,1.4,0.0072916666666667,13.28,10.947,14,14.5,13.5,14,12.5,13,,0,,2021-12-23 00:00:00,,192,0,,1,,6955
"Obrzeże Palinea - brązowy utwardzany",18255,POLBRUK,72,1.35,0.01875,14.76,9.225,12,12.5,11,11.5,10.5,11,,0,,2021-12-23 00:00:00,,1,0,,1,,6963
"Obrzeże Palinea - grafitowy utwardzany",18256,POLBRUK,72,1.35,0.01875,14.76,9.225,12,12.5,11,11.5,10.5,11,,0,,2021-12-23 00:00:00,,1,0,,1,,6965
"Obrzeże Palinea - szary utwardzany",18257,POLBRUK,72,1.35,0.01875,12.55,7.38,9.5,10,9,9.5,8.5,9,,0,,2021-12-23 00:00:00,,1,0,,1,,6966
"Obrzeże chodnikowe 8x30x100 - Polbruk - czerwony",18258,POLBRUK,33,1.78,0.053939393939394,27.68,16.236,20.5,21.5,19.5,20.5,18,19,,0,,2021-12-23 00:00:00,,1,0,,1,,6971
"Obrzeże chodnikowe 8x30x100 - Polbruk - grafitowy",18259,POLBRUK,33,1.78,0.053939393939394,27.68,16.236,20.5,21.5,19.5,20.5,18,19,,0,,2021-12-23 00:00:00,,1,0,,1,,6972
"Obrzeże chodnikowe 8x30x100 - Polbruk - szary",18260,POLBRUK,33,1.78,0.053939393939394,22.76,11.685,15,16,14,15,13,14,,0,,2021-12-23 00:00:00,,1,0,,1,,6973
"Obrzeże Canto Trapez - 30 cm - brązowy",18261,POLBRUK,180,1.2,0.0066666666666667,5.9,3.69,5,5.5,4.5,5,4.5,5,,0,,2021-12-23 00:00:00,,180,0,,1,,6977
"Obrzeże Canto Trapez - 30 cm - grafitowy",18262,POLBRUK,180,1.2,0.0066666666666667,5.9,3.69,5,5.5,4.5,5,4.5,5,,0,,2021-12-23 00:00:00,,180,0,,1,,6979
"Obrzeże Canto Trapez - 30 cm - szary",18263,POLBRUK,180,1.2,0.0066666666666667,4.8,2.952,4,4.5,4,4.5,3.5,4,,0,,2021-12-23 00:00:00,,180,0,,1,,6980
"Obrzeże Canto - 18cm - gładka, brązowy",18264,POLBRUK,240,1.34,0.0055833333333333,0,1.845,2.5,3,2.5,3,2,2.5,,0,,2021-12-23 00:00:00,,240,0,,1,,6983
"Obrzeże Canto - 18cm - gładka, grafitowy",18265,POLBRUK,240,1.34,0.0055833333333333,0,1.845,2.5,3,2.5,3,2,2.5,,0,,2021-12-23 00:00:00,,240,0,,1,,6984
"Obrzeże Canto - 18cm - gładka, szary",18266,POLBRUK,240,1.34,0.0055833333333333,0,1.1685,2,2.5,1.5,2,1.5,2,,0,,2021-12-23 00:00:00,,240,0,,1,,6985
"Obrzeże Canto - 18cm - postarzana, brązowy",18267,POLBRUK,240,1.34,0.0055833333333333,0,2.1771,6,6.5,6,6.5,2.5,3,,0,,2021-12-23 00:00:00,,240,0,,1,,6986
"Obrzeże Canto - 18cm - postarzana, grafitowy",18268,POLBRUK,240,1.34,0.0055833333333333,0,2.1771,6,6.5,6,6.5,2.5,3,,0,,2021-12-23 00:00:00,,240,0,,1,,6987
"Obrzeże Canto - 18cm - postarzana, szary",18269,POLBRUK,240,1.34,0.0055833333333333,0,2.1771,5,5.5,5,5.5,2.5,3,,0,,2021-12-23 00:00:00,,240,0,,1,,6988
"Murek Grando 60x15 2stronny - grafit łamany",18270,POLBRUK,32,1.66,0.051875,28.04,15.1905,19.5,20.5,18.5,19.5,17,18,,0,,2021-12-23 00:00:00,,32,0,,1,1,6992
"Murek Grando 60x15 2stronny - paloma łamany",18271,POLBRUK,32,1.66,0.051875,28.04,15.1905,19.5,20.5,18.5,19.5,17,18,,0,,2021-12-23 00:00:00,,32,0,,1,1,6993
"Murek Grando 60x15 2stronny - piaskowy łamany",18272,POLBRUK,32,1.66,0.051875,0,15.1905,21.5,23,20.5,21.5,16,17,,0,,2021-12-23 00:00:00,,32,0,,1,1,6994
"Murek Grando 30x15 3stronny Polbruk - grafit łamany",18273,POLBRUK,64,1.65,0.02578125,15.01,8.118,10.5,11,10,10.5,9,9.5,,0,,2021-12-23 00:00:00,,64,0,,1,1,7000
"Murek Grando 30x15 3stronny Polbruk - paloma łamany",18274,POLBRUK,64,1.65,0.02578125,15.01,8.118,10.5,11,10,10.5,9,9.5,,0,,2021-12-23 00:00:00,,64,0,,1,1,7001
"Murek Grando 30x15 3stronny Polbruk - piaskowy łamany",18275,POLBRUK,64,1.65,0.02578125,0,8.118,11.5,12.5,11,11.5,9,9.5,,0,,2021-12-23 00:00:00,,64,0,,1,1,7002
"Gazon Mini Luna - brązowy utwardzany",18276,POLBRUK,27,0.51,0.018888888888889,12.79,10.2336,13,14,12.5,13.5,11.5,12.5,,0,,2021-12-23 00:00:00,,27,0,,1,,7003
"Gazon Mini Luna - czerwony utwardzany",18277,POLBRUK,27,0.51,0.018888888888889,12.79,10.2336,13,14,12.5,13.5,11.5,12.5,,0,,2021-12-23 00:00:00,,27,0,,1,,7004
"Gazon Mini Luna - grafitowy utwardzany",18278,POLBRUK,27,0.51,0.018888888888889,12.79,10.2336,13,14,12.5,13.5,11.5,12.5,,0,,2021-12-23 00:00:00,,27,0,,1,,7005
"Gazon Mini Luna - szary utwardzany",18279,POLBRUK,27,0.51,0.018888888888889,10.33,8.2656,10.5,11.5,10,11,9.5,10.5,,0,,2021-12-23 00:00:00,,27,0,,1,,7006
"Focus Polbruk 35x35x5 - oliwkowy specjalny",18280,POLBRUK,108,1.54,0.014259259259259,0,7.626,12,12.5,11.5,12,8.5,9,,0,,2021-12-23 00:00:00,,108,0,,1,1,7019
"Focus Polbruk 35x35x5 - żółty specjalny",18281,POLBRUK,108,1.54,0.014259259259259,14.76,8.61,11,11.5,10.5,11,9.5,10,,0,,2021-12-23 00:00:00,,108,0,,1,1,7021
"Płyta Meba - 8cm - szary",18282,POLBRUK,40,1.1,0.0275,14.27,7.995,10.5,11.5,10,11,9,10,,0,,2021-12-23 00:00:00,,5,0,,1,1,7024
"Ażur Meba 10cm",18283,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,7025
"Ażur Meba 10cm - szary",18284,POLBRUK,40,1.36,0.034,16.61,9.225,12,13,11,12,10.5,11.5,,0,,2021-12-23 00:00:00,,5,0,,1,1,7026
"Focus 20x10x8",18285,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,7027
"Focus 20x10x8 - czerwony specjalny",18286,POLBRUK,7.68,1.36,0.17708333333333,0,41.943,61,64.5,58.5,61.5,44.5,47.5,,0,,2021-12-23 00:00:00,,7.68,0,,1,1,7028
"Focus 20x10x8 - grafitowy specjalny",18287,POLBRUK,7.68,1.36,0.17708333333333,0,41.943,61,64.5,58.5,61.5,44.5,47.5,,0,,2021-12-23 00:00:00,,7.68,0,,1,1,7029
"Focus 20x10x8 - oliwkowy specjalny",18288,POLBRUK,7.68,1.36,0.17708333333333,0,41.943,61,64.5,58.5,61.5,44.5,47.5,,0,,2021-12-23 00:00:00,,7.68,0,,1,1,7030
"Focus 20x10x8 - szary specjalny",18289,POLBRUK,7.68,1.36,0.17708333333333,0,41.943,61,64.5,58.5,61.5,44.5,47.5,,0,,2021-12-23 00:00:00,,7.68,0,,1,1,7031
"Focus 20x10x8 - żółty specjalny",18290,POLBRUK,7.68,1.36,0.17708333333333,81.18,44.28,56,59.5,53,56.5,49,52.5,,0,,2021-12-23 00:00:00,,7.68,0,,1,1,7032
"Focus Polbruk 20x20x6",18291,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,7033
"Focus Polbruk 20x20x6 - oliwkowy specjalny",18292,POLBRUK,300,1.64,0.0054666666666667,0,2.9766,4.5,5,4.5,5,3.5,4,,0,,2021-12-23 00:00:00,,300,0,,1,1,7036
"Focus Polbruk 20x20x6 - żółty specjalny",18293,POLBRUK,300,1.64,0.0054666666666667,0,2.9766,4.5,5,4.5,5,3.5,4,,0,,2021-12-23 00:00:00,,300,0,,1,1,7038
"Ekol 8cm Polbruk - grafitowy",18294,POLBRUK,9.6,1.42,0.14791666666667,67.9,35.055,44.5,47.5,42,45,39,42,,0,,2021-12-23 00:00:00,,1.2,0,,1,1,7044
"Ekol 8cm Polbruk - szary",18295,POLBRUK,9.6,1.42,0.14791666666667,64.94,32.595,41.5,44.5,39,42,36,39,,0,,2021-12-23 00:00:00,,1.2,0,,1,1,7045
"Ogrodzenie Antara II - el.słupkowy - Polbruk - grafit łamany",18296,POLBRUK,50,1.15,0.023,26.57,15.375,19.5,20.5,18.5,19.5,17,18,,0,,2021-12-23 00:00:00,,50,0,,1,,7062
"Ogrodzenie Antara II - el.słupkowy - Polbruk - latte łamany",18297,POLBRUK,50,1.15,0.023,26.57,15.375,19.5,20.5,18.5,19.5,17,18,,0,,2021-12-23 00:00:00,,50,0,,1,,7063
"Ogrodzenie Antara II - el.słupkowy - Polbruk - nerino łamany",18298,POLBRUK,50,1.15,0.023,26.57,15.375,19.5,20.5,18.5,19.5,17,18,,0,,2021-12-23 00:00:00,,50,0,,1,,7064
